date,open,high,low,close,Volume
03.02.2018 11:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
03.02.2018 15:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
03.02.2018 19:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
03.02.2018 23:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
04.02.2018 03:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
04.02.2018 07:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
04.02.2018 11:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
04.02.2018 15:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
04.02.2018 19:00:00.000 GMT+0100,0.88187,0.88187,0.88187,0.88187,0
04.02.2018 23:00:00.000 GMT+0100,0.88143,0.88286,0.88122,0.88239,23687.389400000004
05.02.2018 03:00:00.000 GMT+0100,0.88239,0.88279,0.88201,0.88220,20104.430699999997
05.02.2018 07:00:00.000 GMT+0100,0.88221,0.88364,0.88127,0.88266,37945.5898
05.02.2018 11:00:00.000 GMT+0100,0.88267,0.88715,0.88226,0.88571,41398.779800000004
05.02.2018 15:00:00.000 GMT+0100,0.88571,0.88676,0.88512,0.88568,49225.2501
05.02.2018 19:00:00.000 GMT+0100,0.88567,0.88731,0.88528,0.88560,54679.039000000004
05.02.2018 23:00:00.000 GMT+0100,0.88556,0.88721,0.88551,0.88672,35319.6406
06.02.2018 03:00:00.000 GMT+0100,0.88673,0.88688,0.88551,0.88606,43999.4394
06.02.2018 07:00:00.000 GMT+0100,0.88606,0.88917,0.88549,0.88634,52804.6103
06.02.2018 11:00:00.000 GMT+0100,0.88635,0.89104,0.88632,0.89079,58289.7099
06.02.2018 15:00:00.000 GMT+0100,0.89081,0.89085,0.88626,0.88773,57146.079099999995
06.02.2018 19:00:00.000 GMT+0100,0.88775,0.88797,0.88658,0.88703,39659.6201
06.02.2018 23:00:00.000 GMT+0100,0.88689,0.88760,0.88643,0.88699,20409.1699
07.02.2018 03:00:00.000 GMT+0100,0.88699,0.88741,0.88686,0.88741,19175.149699999998
07.02.2018 07:00:00.000 GMT+0100,0.88740,0.88839,0.88597,0.88706,40696.8291
07.02.2018 11:00:00.000 GMT+0100,0.88706,0.88977,0.88645,0.88716,42423.71
07.02.2018 15:00:00.000 GMT+0100,0.88715,0.88781,0.88385,0.88438,50270.4599
07.02.2018 19:00:00.000 GMT+0100,0.88436,0.88483,0.88331,0.88353,41263.5302
07.02.2018 23:00:00.000 GMT+0100,0.88344,0.88410,0.88320,0.88343,21969.8003
08.02.2018 03:00:00.000 GMT+0100,0.88342,0.88400,0.88227,0.88269,25009.23
08.02.2018 07:00:00.000 GMT+0100,0.88268,0.88398,0.88229,0.88235,41974.918900000004
08.02.2018 11:00:00.000 GMT+0100,0.88236,0.88268,0.87319,0.87441,62497.6807
08.02.2018 15:00:00.000 GMT+0100,0.87440,0.88165,0.87374,0.88119,66085.3799
08.02.2018 19:00:00.000 GMT+0100,0.88117,0.88197,0.87964,0.88020,49780.5708
08.02.2018 23:00:00.000 GMT+0100,0.88009,0.88023,0.87901,0.87926,19598.5398
09.02.2018 03:00:00.000 GMT+0100,0.87927,0.87992,0.87883,0.87901,23001.1499
09.02.2018 07:00:00.000 GMT+0100,0.87901,0.88141,0.87786,0.88111,43066.5204
09.02.2018 11:00:00.000 GMT+0100,0.88111,0.88766,0.88076,0.88721,56133.6397
09.02.2018 15:00:00.000 GMT+0100,0.88720,0.88791,0.88551,0.88593,62541.6103
09.02.2018 19:00:00.000 GMT+0100,0.88592,0.88640,0.88478,0.88595,49671.8496
09.02.2018 23:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
10.02.2018 03:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
10.02.2018 07:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
10.02.2018 11:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
10.02.2018 15:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
10.02.2018 19:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
10.02.2018 23:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
11.02.2018 03:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
11.02.2018 07:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
11.02.2018 11:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
11.02.2018 15:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
11.02.2018 19:00:00.000 GMT+0100,0.88595,0.88595,0.88595,0.88595,0
11.02.2018 23:00:00.000 GMT+0100,0.88637,0.88754,0.88584,0.88719,17377.21
12.02.2018 03:00:00.000 GMT+0100,0.88718,0.88757,0.88546,0.88597,22470.9404
12.02.2018 07:00:00.000 GMT+0100,0.88596,0.88746,0.88456,0.88576,44621.2808
12.02.2018 11:00:00.000 GMT+0100,0.88573,0.88668,0.88427,0.88639,41316.659100000004
12.02.2018 15:00:00.000 GMT+0100,0.88638,0.88918,0.88598,0.88837,47905.8995
12.02.2018 19:00:00.000 GMT+0100,0.88837,0.88900,0.88808,0.88833,31115.9205
12.02.2018 23:00:00.000 GMT+0100,0.88834,0.88843,0.88767,0.88792,14064.260299999998
13.02.2018 03:00:00.000 GMT+0100,0.88792,0.88887,0.88775,0.88884,21978.410099999997
13.02.2018 07:00:00.000 GMT+0100,0.88884,0.88972,0.88671,0.88682,43843.4112
13.02.2018 11:00:00.000 GMT+0100,0.88683,0.89043,0.88573,0.89004,43484.2305
13.02.2018 15:00:00.000 GMT+0100,0.89003,0.89095,0.88872,0.89090,45256.5596
13.02.2018 19:00:00.000 GMT+0100,0.89093,0.89099,0.88882,0.88897,29741.6504
13.02.2018 23:00:00.000 GMT+0100,0.88900,0.88986,0.88876,0.88966,12619.0501
14.02.2018 03:00:00.000 GMT+0100,0.88966,0.89083,0.88946,0.89043,28359.3999
14.02.2018 07:00:00.000 GMT+0100,0.89042,0.89194,0.88957,0.89050,36366.2793
14.02.2018 11:00:00.000 GMT+0100,0.89048,0.89171,0.88884,0.88943,44868.548800000004
14.02.2018 15:00:00.000 GMT+0100,0.88946,0.89075,0.88741,0.88836,65957.9599
14.02.2018 19:00:00.000 GMT+0100,0.88838,0.88959,0.88773,0.88915,41046.709500000004
14.02.2018 23:00:00.000 GMT+0100,0.88914,0.88979,0.88877,0.88952,24822.66
15.02.2018 03:00:00.000 GMT+0100,0.88953,0.88986,0.88868,0.88945,18251.1399
15.02.2018 07:00:00.000 GMT+0100,0.88946,0.89018,0.88761,0.88806,45576.4605
15.02.2018 11:00:00.000 GMT+0100,0.88807,0.88836,0.88577,0.88599,47814.8008
15.02.2018 15:00:00.000 GMT+0100,0.88601,0.88857,0.88592,0.88788,54522.3106
15.02.2018 19:00:00.000 GMT+0100,0.88786,0.88820,0.88668,0.88696,33951.109899999996
15.02.2018 23:00:00.000 GMT+0100,0.88693,0.88713,0.88633,0.88669,14733.4002
16.02.2018 03:00:00.000 GMT+0100,0.88670,0.88830,0.88661,0.88793,28533.3998
16.02.2018 07:00:00.000 GMT+0100,0.88791,0.88886,0.88692,0.88855,38805.8198
16.02.2018 11:00:00.000 GMT+0100,0.88855,0.88857,0.88677,0.88775,47857.0606
16.02.2018 15:00:00.000 GMT+0100,0.88774,0.88774,0.88473,0.88578,48534.4004
16.02.2018 19:00:00.000 GMT+0100,0.88578,0.88634,0.88391,0.88391,35147.1491
16.02.2018 23:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
17.02.2018 03:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
17.02.2018 07:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
17.02.2018 11:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
17.02.2018 15:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
17.02.2018 19:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
17.02.2018 23:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
18.02.2018 03:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
18.02.2018 07:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
18.02.2018 11:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
18.02.2018 15:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
18.02.2018 19:00:00.000 GMT+0100,0.88391,0.88391,0.88391,0.88391,0
18.02.2018 23:00:00.000 GMT+0100,0.88464,0.88519,0.88455,0.88502,14398.8298
19.02.2018 03:00:00.000 GMT+0100,0.88500,0.88534,0.88451,0.88529,21427.1206
19.02.2018 07:00:00.000 GMT+0100,0.88529,0.88608,0.88470,0.88540,30480.1495
19.02.2018 11:00:00.000 GMT+0100,0.88540,0.88689,0.88474,0.88605,34197.499
19.02.2018 15:00:00.000 GMT+0100,0.88605,0.88640,0.88531,0.88574,32973.459
19.02.2018 19:00:00.000 GMT+0100,0.88575,0.88654,0.88505,0.88614,18771.5105
19.02.2018 23:00:00.000 GMT+0100,0.88599,0.88697,0.88559,0.88667,17435.999900000003
20.02.2018 03:00:00.000 GMT+0100,0.88666,0.88668,0.88590,0.88612,12888.680199999999
20.02.2018 07:00:00.000 GMT+0100,0.88611,0.88673,0.88133,0.88141,40582.6099
20.02.2018 11:00:00.000 GMT+0100,0.88144,0.88365,0.88071,0.88211,41933.1309
20.02.2018 15:00:00.000 GMT+0100,0.88210,0.88319,0.88046,0.88153,46525.9609
20.02.2018 19:00:00.000 GMT+0100,0.88151,0.88239,0.88130,0.88149,28054.8106
20.02.2018 23:00:00.000 GMT+0100,0.88139,0.88161,0.88077,0.88130,14885.639599999999
21.02.2018 03:00:00.000 GMT+0100,0.88132,0.88198,0.88102,0.88153,19246.600000000002
21.02.2018 07:00:00.000 GMT+0100,0.88151,0.88476,0.88053,0.88287,36787.369600000005
21.02.2018 11:00:00.000 GMT+0100,0.88289,0.88575,0.88280,0.88469,48200.4199
21.02.2018 15:00:00.000 GMT+0100,0.88470,0.88496,0.88128,0.88253,50772.3809
21.02.2018 19:00:00.000 GMT+0100,0.88253,0.88315,0.88180,0.88247,45614.788499999995
21.02.2018 23:00:00.000 GMT+0100,0.88247,0.88313,0.88232,0.88250,15482.800000000001
22.02.2018 03:00:00.000 GMT+0100,0.88250,0.88287,0.88225,0.88269,16318.5798
22.02.2018 07:00:00.000 GMT+0100,0.88269,0.88548,0.88263,0.88516,39272.790499999996
22.02.2018 11:00:00.000 GMT+0100,0.88518,0.88632,0.88320,0.88460,46274.1807
22.02.2018 15:00:00.000 GMT+0100,0.88458,0.88555,0.88233,0.88364,49002.821299999996
22.02.2018 19:00:00.000 GMT+0100,0.88363,0.88374,0.88281,0.88349,29646.3301
22.02.2018 23:00:00.000 GMT+0100,0.88346,0.88374,0.88270,0.88311,16956.730199999998
23.02.2018 03:00:00.000 GMT+0100,0.88311,0.88317,0.88148,0.88224,18692.0195
23.02.2018 07:00:00.000 GMT+0100,0.88224,0.88254,0.88010,0.88105,33729.9
23.02.2018 11:00:00.000 GMT+0100,0.88104,0.88376,0.87876,0.87954,41248.1201
23.02.2018 15:00:00.000 GMT+0100,0.87953,0.88043,0.87863,0.88007,42986.6202
23.02.2018 19:00:00.000 GMT+0100,0.88007,0.88053,0.87961,0.87988,28821.259700000002
23.02.2018 23:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
24.02.2018 03:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
24.02.2018 07:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
24.02.2018 11:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
24.02.2018 15:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
24.02.2018 19:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
24.02.2018 23:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
25.02.2018 03:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
25.02.2018 07:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
25.02.2018 11:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
25.02.2018 15:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
25.02.2018 19:00:00.000 GMT+0100,0.87988,0.87988,0.87988,0.87988,0
25.02.2018 23:00:00.000 GMT+0100,0.87864,0.88002,0.87854,0.87954,16080.2601
26.02.2018 03:00:00.000 GMT+0100,0.87956,0.87970,0.87903,0.87936,18757.48
26.02.2018 07:00:00.000 GMT+0100,0.87934,0.87964,0.87716,0.87781,35288.770000000004
26.02.2018 11:00:00.000 GMT+0100,0.87778,0.87943,0.87735,0.87933,30058.559999999998
26.02.2018 15:00:00.000 GMT+0100,0.87936,0.88228,0.87929,0.88122,44013.4102
26.02.2018 19:00:00.000 GMT+0100,0.88123,0.88201,0.88118,0.88166,24486.0601
26.02.2018 23:00:00.000 GMT+0100,0.88169,0.88303,0.88157,0.88302,13080.7502
27.02.2018 03:00:00.000 GMT+0100,0.88302,0.88345,0.88265,0.88268,17922.0601
27.02.2018 07:00:00.000 GMT+0100,0.88268,0.88385,0.88170,0.88369,31562.020299999996
27.02.2018 11:00:00.000 GMT+0100,0.88369,0.88437,0.88193,0.88321,39799.0303
27.02.2018 15:00:00.000 GMT+0100,0.88320,0.88393,0.87872,0.87956,58269.1602
27.02.2018 19:00:00.000 GMT+0100,0.87956,0.87963,0.87863,0.87946,31881.659200000002
27.02.2018 23:00:00.000 GMT+0100,0.87943,0.87985,0.87902,0.87921,17984.5198
28.02.2018 03:00:00.000 GMT+0100,0.87921,0.87962,0.87914,0.87946,15226.7598
28.02.2018 07:00:00.000 GMT+0100,0.87945,0.88019,0.87788,0.87957,35334.3003
28.02.2018 11:00:00.000 GMT+0100,0.87957,0.88466,0.87923,0.88387,47112.2597
28.02.2018 15:00:00.000 GMT+0100,0.88389,0.88599,0.88346,0.88558,57540.2208
28.02.2018 19:00:00.000 GMT+0100,0.88558,0.88663,0.88546,0.88610,32516.2202
28.02.2018 23:00:00.000 GMT+0100,0.88605,0.88674,0.88548,0.88649,18064.5599
01.03.2018 03:00:00.000 GMT+0100,0.88647,0.88695,0.88617,0.88643,20480.8203
01.03.2018 07:00:00.000 GMT+0100,0.88642,0.88757,0.88538,0.88651,38709.731
01.03.2018 11:00:00.000 GMT+0100,0.88651,0.88770,0.88466,0.88487,44502.2099
01.03.2018 15:00:00.000 GMT+0100,0.88487,0.88917,0.88366,0.88904,54460.3291
01.03.2018 19:00:00.000 GMT+0100,0.88905,0.89086,0.88828,0.89036,42234.9703
01.03.2018 23:00:00.000 GMT+0100,0.89033,0.89096,0.89005,0.89017,17010.2698
02.03.2018 03:00:00.000 GMT+0100,0.89018,0.89093,0.89006,0.89036,21954.1299
02.03.2018 07:00:00.000 GMT+0100,0.89037,0.89155,0.88958,0.89123,37583.4507
02.03.2018 11:00:00.000 GMT+0100,0.89123,0.89511,0.89095,0.89254,45738.5498
02.03.2018 15:00:00.000 GMT+0100,0.89252,0.89494,0.89247,0.89396,60011.1192
02.03.2018 19:00:00.000 GMT+0100,0.89397,0.89493,0.89215,0.89223,34990.8994
02.03.2018 23:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
03.03.2018 03:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
03.03.2018 07:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
03.03.2018 11:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
03.03.2018 15:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
03.03.2018 19:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
03.03.2018 23:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
04.03.2018 03:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
04.03.2018 07:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
04.03.2018 11:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
04.03.2018 15:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
04.03.2018 19:00:00.000 GMT+0100,0.89223,0.89223,0.89223,0.89223,0
04.03.2018 23:00:00.000 GMT+0100,0.89288,0.89496,0.89230,0.89358,23633.9304
05.03.2018 03:00:00.000 GMT+0100,0.89360,0.89390,0.89293,0.89323,13380.1499
05.03.2018 07:00:00.000 GMT+0100,0.89322,0.89376,0.89079,0.89181,41801.3111
05.03.2018 11:00:00.000 GMT+0100,0.89178,0.89205,0.88963,0.89163,42387.0595
05.03.2018 15:00:00.000 GMT+0100,0.89163,0.89219,0.88844,0.89077,49855.8496
05.03.2018 19:00:00.000 GMT+0100,0.89077,0.89174,0.89002,0.89069,23456.2202
05.03.2018 23:00:00.000 GMT+0100,0.89066,0.89191,0.89047,0.89180,16031.6099
06.03.2018 03:00:00.000 GMT+0100,0.89181,0.89217,0.89170,0.89183,15301.9297
06.03.2018 07:00:00.000 GMT+0100,0.89181,0.89297,0.89056,0.89129,37286.9907
06.03.2018 11:00:00.000 GMT+0100,0.89129,0.89256,0.89058,0.89216,48067.8603
06.03.2018 15:00:00.000 GMT+0100,0.89218,0.89438,0.89148,0.89291,45556.640699999996
06.03.2018 19:00:00.000 GMT+0100,0.89292,0.89347,0.89254,0.89301,34426.0703
06.03.2018 23:00:00.000 GMT+0100,0.89301,0.89436,0.89256,0.89346,23545.1904
07.03.2018 03:00:00.000 GMT+0100,0.89349,0.89466,0.89332,0.89442,21168.7798
07.03.2018 07:00:00.000 GMT+0100,0.89443,0.89676,0.89366,0.89595,39903.7099
07.03.2018 11:00:00.000 GMT+0100,0.89597,0.89677,0.89426,0.89430,45305.6904
07.03.2018 15:00:00.000 GMT+0100,0.89429,0.89457,0.89188,0.89290,53672.548800000004
07.03.2018 19:00:00.000 GMT+0100,0.89290,0.89333,0.89245,0.89295,32337.8501
07.03.2018 23:00:00.000 GMT+0100,0.89288,0.89300,0.89168,0.89181,15711.2599
08.03.2018 03:00:00.000 GMT+0100,0.89181,0.89252,0.89169,0.89229,21025.140099999997
08.03.2018 07:00:00.000 GMT+0100,0.89229,0.89324,0.89183,0.89318,34827.390699999996
08.03.2018 11:00:00.000 GMT+0100,0.89318,0.89569,0.89167,0.89314,43913.58
08.03.2018 15:00:00.000 GMT+0100,0.89316,0.89363,0.89060,0.89162,48359.1396
08.03.2018 19:00:00.000 GMT+0100,0.89162,0.89293,0.89094,0.89116,32764.9204
08.03.2018 23:00:00.000 GMT+0100,0.89114,0.89202,0.89102,0.89145,22504.729900000002
09.03.2018 03:00:00.000 GMT+0100,0.89144,0.89235,0.89141,0.89190,18816.489999999998
09.03.2018 07:00:00.000 GMT+0100,0.89190,0.89258,0.89007,0.89064,32255.479300000003
09.03.2018 11:00:00.000 GMT+0100,0.89064,0.89115,0.88760,0.88827,44118
09.03.2018 15:00:00.000 GMT+0100,0.88828,0.88948,0.88746,0.88918,49406.081099999996
09.03.2018 19:00:00.000 GMT+0100,0.88916,0.88957,0.88813,0.88813,33939.600099999996
09.03.2018 23:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
10.03.2018 03:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
10.03.2018 07:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
10.03.2018 11:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
10.03.2018 15:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
10.03.2018 19:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
10.03.2018 23:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
11.03.2018 03:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
11.03.2018 07:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
11.03.2018 10:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
11.03.2018 14:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
11.03.2018 18:00:00.000 GMT+0100,0.88813,0.88813,0.88813,0.88813,0
11.03.2018 22:00:00.000 GMT+0100,0.88890,0.88900,0.88810,0.88837,11116.9098
12.03.2018 02:00:00.000 GMT+0100,0.88838,0.88918,0.88819,0.88911,18428.75
12.03.2018 06:00:00.000 GMT+0100,0.88911,0.88965,0.88817,0.88876,27763.319900000002
12.03.2018 10:00:00.000 GMT+0100,0.88874,0.88901,0.88493,0.88536,36636.33
12.03.2018 14:00:00.000 GMT+0100,0.88536,0.88712,0.88496,0.88676,40549.3906
12.03.2018 18:00:00.000 GMT+0100,0.88678,0.88743,0.88670,0.88698,30748.760299999994
12.03.2018 22:00:00.000 GMT+0100,0.88689,0.88733,0.88683,0.88727,12150.470299999999
13.03.2018 02:00:00.000 GMT+0100,0.88727,0.88751,0.88700,0.88742,18868.21
13.03.2018 06:00:00.000 GMT+0100,0.88741,0.88793,0.88634,0.88788,27447.6206
13.03.2018 10:00:00.000 GMT+0100,0.88787,0.88860,0.88618,0.88637,41038.529800000004
13.03.2018 14:00:00.000 GMT+0100,0.88632,0.88726,0.88510,0.88645,49884.369000000006
13.03.2018 18:00:00.000 GMT+0100,0.88645,0.88742,0.88624,0.88725,35665.53079999999
13.03.2018 22:00:00.000 GMT+0100,0.88722,0.88763,0.88647,0.88676,12221.3699
14.03.2018 02:00:00.000 GMT+0100,0.88676,0.88717,0.88634,0.88695,21155.6195
14.03.2018 06:00:00.000 GMT+0100,0.88694,0.88792,0.88649,0.88678,30411.4101
14.03.2018 10:00:00.000 GMT+0100,0.88678,0.88692,0.88531,0.88573,38152.5487
14.03.2018 14:00:00.000 GMT+0100,0.88576,0.88716,0.88443,0.88600,43600.7099
14.03.2018 18:00:00.000 GMT+0100,0.88599,0.88648,0.88522,0.88572,30268.350599999998
14.03.2018 22:00:00.000 GMT+0100,0.88570,0.88611,0.88545,0.88597,12598.9703
15.03.2018 02:00:00.000 GMT+0100,0.88597,0.88624,0.88524,0.88537,16644.5899
15.03.2018 06:00:00.000 GMT+0100,0.88537,0.88563,0.88415,0.88557,26204.1402
15.03.2018 10:00:00.000 GMT+0100,0.88557,0.88735,0.88521,0.88535,39706.6592
15.03.2018 14:00:00.000 GMT+0100,0.88537,0.88565,0.88235,0.88338,44480.2793
15.03.2018 18:00:00.000 GMT+0100,0.88338,0.88369,0.88248,0.88287,31535.199200000003
15.03.2018 22:00:00.000 GMT+0100,0.88287,0.88368,0.88257,0.88336,11019.6197
16.03.2018 02:00:00.000 GMT+0100,0.88337,0.88388,0.88301,0.88365,15600.7503
16.03.2018 06:00:00.000 GMT+0100,0.88365,0.88383,0.88160,0.88177,22374.1697
16.03.2018 10:00:00.000 GMT+0100,0.88178,0.88322,0.88160,0.88184,34791.6904
16.03.2018 14:00:00.000 GMT+0100,0.88183,0.88316,0.88124,0.88190,44214.359300000004
16.03.2018 18:00:00.000 GMT+0100,0.88191,0.88201,0.88096,0.88102,26130.29
16.03.2018 22:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
17.03.2018 02:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
17.03.2018 06:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
17.03.2018 10:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
17.03.2018 14:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
17.03.2018 18:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
17.03.2018 22:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
18.03.2018 02:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
18.03.2018 06:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
18.03.2018 10:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
18.03.2018 14:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
18.03.2018 18:00:00.000 GMT+0100,0.88102,0.88102,0.88102,0.88102,0
18.03.2018 22:00:00.000 GMT+0100,0.88120,0.88164,0.88054,0.88057,8350.89
19.03.2018 02:00:00.000 GMT+0100,0.88057,0.88155,0.88046,0.88150,18434.8799
19.03.2018 06:00:00.000 GMT+0100,0.88153,0.88161,0.88003,0.88046,24910.9792
19.03.2018 10:00:00.000 GMT+0100,0.88046,0.88047,0.87448,0.87463,49250.6103
19.03.2018 14:00:00.000 GMT+0100,0.87462,0.87905,0.87457,0.87852,46593.849500000004
19.03.2018 18:00:00.000 GMT+0100,0.87852,0.87990,0.87850,0.87947,32495.3101
19.03.2018 22:00:00.000 GMT+0100,0.87944,0.87989,0.87920,0.87934,14376.959700000001
20.03.2018 02:00:00.000 GMT+0100,0.87935,0.87970,0.87901,0.87964,13530.509999999998
20.03.2018 06:00:00.000 GMT+0100,0.87964,0.87972,0.87742,0.87777,25608.0704
20.03.2018 10:00:00.000 GMT+0100,0.87776,0.87960,0.87670,0.87806,37397.0996
20.03.2018 14:00:00.000 GMT+0100,0.87807,0.87807,0.87528,0.87577,40137.789
20.03.2018 18:00:00.000 GMT+0100,0.87578,0.87580,0.87440,0.87449,19372.66
20.03.2018 22:00:00.000 GMT+0100,0.87449,0.87479,0.87444,0.87476,4947.75
21.03.2018 02:00:00.000 GMT+0100,0.87478,0.87523,0.87461,0.87477,10250.2101
21.03.2018 06:00:00.000 GMT+0100,0.87479,0.87583,0.87479,0.87509,18201.1297
21.03.2018 10:00:00.000 GMT+0100,0.87510,0.87560,0.87226,0.87404,40063.0097
21.03.2018 14:00:00.000 GMT+0100,0.87404,0.87439,0.87148,0.87151,35436.5703
21.03.2018 18:00:00.000 GMT+0100,0.87152,0.87328,0.87071,0.87243,46644.83989999999
21.03.2018 22:00:00.000 GMT+0100,0.87239,0.87318,0.87228,0.87279,10763.6698
22.03.2018 02:00:00.000 GMT+0100,0.87278,0.87321,0.87252,0.87310,9244.970000000001
22.03.2018 06:00:00.000 GMT+0100,0.87309,0.87415,0.87200,0.87210,21959.8199
22.03.2018 10:00:00.000 GMT+0100,0.87206,0.87236,0.86675,0.87149,42757.0693
22.03.2018 14:00:00.000 GMT+0100,0.87149,0.87387,0.87124,0.87248,45124.7314
22.03.2018 18:00:00.000 GMT+0100,0.87248,0.87304,0.87163,0.87262,27714.949800000002
22.03.2018 22:00:00.000 GMT+0100,0.87257,0.87386,0.87215,0.87349,14786.6901
23.03.2018 02:00:00.000 GMT+0100,0.87349,0.87406,0.87308,0.87372,12707.9798
23.03.2018 06:00:00.000 GMT+0100,0.87373,0.87468,0.87305,0.87458,25757.120300000002
23.03.2018 10:00:00.000 GMT+0100,0.87458,0.87534,0.87271,0.87294,36250.3594
23.03.2018 14:00:00.000 GMT+0100,0.87294,0.87385,0.87092,0.87375,44378.3701
23.03.2018 18:00:00.000 GMT+0100,0.87376,0.87463,0.87342,0.87395,28667.5396
23.03.2018 22:00:00.000 GMT+0100,0.87395,0.87395,0.87395,0.87395,0
24.03.2018 02:00:00.000 GMT+0100,0.87395,0.87395,0.87395,0.87395,0
24.03.2018 06:00:00.000 GMT+0100,0.87395,0.87395,0.87395,0.87395,0
24.03.2018 10:00:00.000 GMT+0100,0.87395,0.87395,0.87395,0.87395,0
24.03.2018 14:00:00.000 GMT+0100,0.87395,0.87395,0.87395,0.87395,0
